Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame; GC Alloc Total (bytes); GC Alloc Count; GC Alloc Mean (bytes); GC Alloc Median (bytes); GC Alloc Min (bytes); GC Alloc Max (bytes); GC Alloc Lower Quartile (bytes); GC Alloc Upper Quartile (bytes); GC Alloc Median Frame Index; GC Alloc Min Frame Index; GC Alloc Max Frame Index
"GarbageCollector.CollectIncremental";0.003923;0.001538;3.674231;4449;2603;3994;4;4;16.8095341920853;0.008404767;0.003692;0.004231;2000;1;1;1;2000;2583;0.001538;3.674231;2603;3994;0.004307;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics.CalculateChangedColliderTransforms";0.003693;0.001615;0.142154;2888;2622;4389;5;5;7.80154395697173;0.004300741;0.003385;0.004385;2547;1;1;3;1814;2584;0.000307;0.142154;2606;4389;0.005923;0;0;0;0;0;0;0;0;3580;2584;2584
"UnityEngine.CoreModule.dll!UnityEngine::Application.InvokeOnBeforeRender() [Invoke]";0.003693;0.001615;0.133846;3568;2640;4294;4;4;8.0105340227019;0.004005267;0.003461;0.004;2000;1;1;1;2000;2583;0.001615;0.133846;2640;4294;0.003308;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics2D.SyncTransformChanges";0.003693;0.001308;0.253231;4312;2661;2963;4;4;9.84314692707267;0.005426211;0.003462;0.006154;2547;1;1;3;1814;2584;0.000923;0.253231;2590;2963;0.009231;0;0;0;0;0;0;0;0;3580;2584;2584
"Director.PrepareFrame";0.003692;0.000616;0.213613;2822;2651;4496;3;3;8.07530591503019;0.004037653;0.003232;0.004078;15094;7;5;11;2000;2583;0;0.210461;2586;4496;0.004076;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics2D.CollectProfileInfo";0.003615;0.00123;0.397;3304;2647;3814;3;3;7.73339497530833;0.003866697;0.003077;0.004077;2000;1;1;1;2000;2583;0.00123;0.397;2647;3814;0.002846;0;0;0;0;0;0;0;0;3582;2583;2583
"Initialization.UpdateCameraMotionVectors";0.003615;0.000923;3.113615;3844;2586;3907;2;2;13.5859370462713;0.006792969;0.003154;0.004;2000;1;1;1;2000;2583;0.000923;3.113615;2586;3907;0.005769;0;0;0;0;0;0;0;0;3582;2583;2583
"FrameEvents.XRBeginFrame";0.003462;0.001462;0.054077;3286;2586;4289;3;3;7.25045098981354;0.003625226;0.003154;0.003769;2000;1;1;1;2000;2583;0.001462;0.054077;2586;4289;0.003615;0;0;0;0;0;0;0;0;3582;2583;2583
"Connections.Process";0.003462;0.001461;0.491769;3594;2685;3120;6;6;12.8372039851965;0.006418602;0.003384;0.003693;2000;1;1;1;2000;2583;0.001461;0.491769;2685;3120;0.004077;0;0;0;0;0;0;0;0;3582;2583;2583
"PreUpdate.PhysicsCore2DUpdate";0.003461;0.00123;0.072385;3334;2636;3493;2;2;8.06939196889289;0.004034696;0.003308;0.003923;2000;1;1;1;2000;2583;0.00123;0.072385;2636;3493;0.003384;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.UpdateVideoTextures";0.003461;0.000923;0.06923;3820;2643;3491;2;2;7.84979698504321;0.003924898;0.003077;0.004;2000;1;1;1;2000;2583;0.000923;0.06923;2643;3491;0.004077;0;0;0;0;0;0;0;0;3582;2583;2583
"Update.DirectorUpdate";0.003385;0.000923;0.050847;3371;2691;3924;2;2;7.38830497377785;0.003694152;0.003;0.004;2000;1;1;1;2000;2583;0.000923;0.050847;2691;3924;0.003077;0;0;0;0;0;0;0;0;3582;2583;2583
"GUITexture.Draw";0.003384;0.001231;0.303769;3828;2584;3523;4;4;11.6469919511583;0.005823496;0.003077;0.003692;2000;1;1;1;2000;2583;0.001231;0.303769;2584;3523;0.005;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.ScriptRunDelayedStartupFrame";0.003308;0.001231;0.524308;2707;2737;2961;2;2;9.59959900972899;0.0047998;0.003077;0.003692;2000;1;1;1;2000;2583;0.001231;0.524308;2737;2961;0.00377;0;0;0;0;0;0;0;0;3582;2583;2583
"PreUpdate.PhysicsUpdate";0.003307;0.001307;0.390385;3920;2602;3411;2;2;7.99693095777184;0.003998465;0.003077;0.003461;2000;1;1;1;2000;2583;0.001307;0.390385;2602;3411;0.003461;0;0;0;0;0;0;0;0;3582;2583;2583
"TerrainManager.CullAllTerrains";0.003154;0.001538;0.094384;2994;2593;3396;8;8;6.67698894103523;0.003338495;0.003077;0.003384;2000;1;1;1;2000;2583;0.001538;0.094384;2593;3396;0.003077;0;0;0;0;0;0;0;0;3582;2583;2583
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.IsUIOverlayRenderedBySRP() [Invoke]";0.003154;0.00123;0.129;4569;2586;3128;3;3;6.75820796424523;0.003379104;0.003;0.003615;2000;1;1;1;2000;2583;0.00123;0.129;2586;3128;0.002846;0;0;0;0;0;0;0;0;3582;2583;2583
"Assembly-CSharp.dll!Starters::PauseMenu.Update() [Invoke]";0.003153;0.001538;2.599385;4182;2596;3879;4;4;9.4847289850004;0.004742364;0.003;0.003384;2000;1;1;1;2000;2583;0.001538;2.599385;2596;3879;0.003923;0;0;0;0;0;0;0;0;3582;2583;2583
"PreLateUpdate.ConstraintManagerUpdate";0.003077;0.001307;0.101846;3161;2606;3987;2;2;6.51797494175844;0.003258988;0.002846;0.003308;2000;1;1;1;2000;2583;0.001307;0.101846;2606;3987;0.002769;0;0;0;0;0;0;0;0;3582;2583;2583
"UIElements.PreUpdatePanelRenderers";0.003077;0.001307;1.030154;3686;2691;2737;4;4;7.96882894355804;0.003984415;0.002846;0.003308;2000;1;1;1;2000;2583;0.001307;1.030154;2691;2737;0.003077;0;0;0;0;0;0;0;0;3582;2583;2583
"PxScene.simulate";0.003077;0.001154;0.406538;4200;2630;3538;5;5;8.46945391106419;0.004668938;0.002846;0.004309;2547;1;1;3;1814;2584;0.000308;0.404;2594;3538;0.00654;0;0;0;0;0;0;0;0;3580;2584;2584
"UnityEngine.PhysicsCore2DModule.dll!Unity.U2D.Physics::PhysicsEvents.InvokePreSimulate() [Invoke]";0.002846;0.001307;0.454231;3872;2620;4232;5;5;6.87532792589627;0.003790148;0.002692;0.003386;2547;1;1;3;1814;2584;7.7E-05;0.454231;2598;4232;0.004154;0;0;0;0;0;0;0;0;3580;2584;2584
"UIEvents.CanvasmanagerEmitOnScreenGeometry";0.002846;0.001;0.059154;4276;2612;2960;3;3;6.04153492534533;0.003020767;0.002769;0.003077;2000;1;1;1;2000;2583;0.001;0.059154;2612;2960;0.003384;0;0;0;0;0;0;0;0;3582;2583;2583
"Input.Android.Process";0.002846;0.001231;0.428616;4354;2596;3215;2;2;7.79078292218037;0.003895391;0.002692;0.003154;2000;1;1;1;2000;2583;0.001231;0.428616;2596;3215;0.003;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.DirectorRenderImage";0.002846;0.000923;0.048616;4578;2586;2805;2;2;6.44168496335624;0.003220842;0.002538;0.003385;2000;1;1;1;2000;2583;0.000923;0.048616;2586;2805;0.002461;0;0;0;0;0;0;0;0;3582;2583;2583
"Touchscreen.OnNextUpdate";0.00277;0.001231;0.061538;4349;2683;3081;4;4;5.91440392297227;0.002957202;0.002769;0.003077;2000;1;1;1;2000;2583;0.001231;0.061538;2683;3081;0.004077;0;0;0;0;0;0;0;0;3582;2583;2583
"SetLightBlendTextures";0.002769;0.001;0.081846;3325;2603;3805;9;9;7.93039891228545;0.003965199;0.002462;0.003077;2000;1;1;1;2000;2583;0.001;0.081846;2603;3805;0.002846;0;0;0;0;0;0;0;0;3582;2583;2583
"PreUpdate.IMGUISendQueuedEvents";0.002769;0.001;0.072693;3765;2735;3620;2;2;5.98261691303924;0.002991308;0.002538;0.003;2000;1;1;1;2000;2583;0.001;0.072693;2735;3620;0.00377;0;0;0;0;0;0;0;0;3582;2583;2583
"TimeManager.Update";0.002769;0.00123;0.398231;3859;2633;3958;3;3;6.85291093413252;0.003426455;0.002539;0.003;2000;1;1;1;2000;2583;0.00123;0.398231;2633;3958;0.003;0;0;0;0;0;0;0;0;3582;2583;2583
"FixedUpdate.ScriptRunBehaviourFixedUpdate";0.002693;0.00123;0.388;4149;2591;4397;2;2;6.330538907554;0.003489823;0.002462;0.003462;2547;1;1;3;1814;2584;0.000307;0.388;2594;4397;0.004615;0;0;0;0;0;0;0;0;3580;2584;2584
"webRequestStop.Invoke";0.002692;0.002692;0.002692;3522;3522;3522;3;3;0.00269200000911951;0.002692;0.002692;0.002692;1;1;1;1;1;3522;0.002692;0.002692;3522;3522;0;0;0;0;0;0;0;0;0;3522;3522;3522
"Inl_SetLightBlendTextures";0.002692;0.000923;0.099077;3721;2664;4018;8;8;5.68088892177911;0.002840444;0.002461;0.002846;2000;1;1;1;2000;2583;0.000923;0.099077;2664;4018;0.002692;0;0;0;0;0;0;0;0;3582;2583;2583
"ReflectionProbeAnchorPositionUpdate";0.002615;0.0009989999;0.200923;3265;2607;4392;9;11;5.70975891523995;0.002854879;0.002385;0.00277;4000;2;2;2;2000;2583;7.7E-05;0.2;2587;4392;0.002461;0;0;0;0;0;0;0;0;3582;2583;2583
"ClipperRegistry.Cull";0.002539;0.001231;0.224231;4432;2688;3005;7;7;5.75533692503814;0.002877668;0.002462;0.002769;2000;1;1;1;2000;2583;0.001231;0.224231;2688;3005;0.002539;0;0;0;0;0;0;0;0;3582;2583;2583
"Director.ProcessFrame";0.002536;0.000462;0.367846;4131;2607;2815;3;3;5.8197449480358;0.002909872;0.002154;0.002847;15094;7;5;11;2000;2583;0;0.365307;2583;2815;0.003307;0;0;0;0;0;0;0;0;3582;2583;2583
"SoundManager.Update";0.002462;0.000923;0.050692;3114;2602;4447;3;3;5.20779294631211;0.002603896;0.002154;0.002769;2000;1;1;1;2000;2583;0.000923;0.050692;2602;4447;0.002077;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.DispatchEventQueueEvents";0.002462;0.001;0.40923;4174;2588;3529;2;2;6.08687890588772;0.003043439;0.002461;0.002693;2000;1;1;1;2000;2583;0.001;0.40923;2588;3529;0.002538;0;0;0;0;0;0;0;0;3582;2583;2583
"CullResultsToNativeArrays";0.002461;0.000923;0.123384;3163;2610;3442;8;8;5.03893896442605;0.002519469;0.002154;0.002692;2000;1;1;1;2000;2583;0.000923;0.123384;2610;3442;0.002231;0;0;0;0;0;0;0;0;3582;2583;2583
"SetGlobalProperties";0.002461;0.000923;0.312923;4420;2585;3446;9;9;10.1745889191516;0.005087295;0.002231;0.00277;2000;1;1;1;2000;2583;0.000923;0.312923;2585;3446;0.002154;0;0;0;0;0;0;0;0;3582;2583;2583
"UIEvents.CanvasManagerEmitOffScreenGeometry";0.002384;0.000692;0.101615;2899;2651;3754;3;3;5.1910809740657;0.002595541;0.002154;0.002538;2000;1;1;1;2000;2583;0.000692;0.101615;2651;3754;0.002384;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.VFXUpdate";0.002231;0.001;0.046538;4473;2583;2945;2;2;4.74651599081699;0.002373258;0.002154;0.002462;2000;1;1;1;2000;2583;0.001;0.046538;2583;2945;0.003;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics.Interpolation";0.002155;0.000769;0.387385;3330;2661;3411;3;3;5.34557092236355;0.002672785;0.002076;0.002385;3814;2;1;2;2000;2583;7.6E-05;0.385846;2739;3411;0.002692;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.UpdateTextureStreamingManager";0.002154;0.000923;0.395385;3387;2585;3443;2;2;5.64685504417866;0.002823428;0.002077;0.002231;2000;1;1;1;2000;2583;0.000923;0.395385;2585;3443;0.002461;0;0;0;0;0;0;0;0;3582;2583;2583
"Update.ScriptRunDelayedDynamicFrameRate";0.002154;0.000615;0.240692;3702;2639;3793;2;2;5.17713296972215;0.002588566;0.001846;0.002692;2000;1;1;1;2000;2583;0.000615;0.240692;2639;3793;0.001846;0;0;0;0;0;0;0;0;3582;2583;2583
"SpeedTreeWindManager.UpdateGlobalAndLocalWinds";0.002154;0.000923;0.347769;4104;2599;4314;4;4;4.89230898645474;0.002446155;0.002077;0.002461;2000;1;1;1;2000;2583;0.000923;0.347769;2599;4314;0.002461;0;0;0;0;0;0;0;0;3582;2583;2583
"Connections.Poll";0.002154;0.000692;0.421;4245;2619;2714;6;6;8.49477896955796;0.004247389;0.001923;0.002462;2000;1;1;1;2000;2583;0.000692;0.421;2619;2714;0.003384;0;0;0;0;0;0;0;0;3582;2583;2583
"PhysicsCore2D.PhysicsWorld.PostSimulate";0.002154;0.000616;0.420923;4485;2743;2827;4;4;6.04489994770847;0.003332359;0.001923;0.003462;2547;1;1;3;1814;2584;0.000384;0.420923;2598;2827;0.005308;0;0;0;0;0;0;0;0;3580;2584;2584
"Unity.RenderPipelines.Universal.2D.Runtime.dll!UnityEngine.Rendering.Universal::Light2D.LateUpdate() [Invoke]";0.002077;0.000693;0.242077;3353;2735;3877;4;4;4.99938097136328;0.002499691;0.001846;0.00223;2000;1;1;1;2000;2583;0.000693;0.242077;2735;3877;0.001615;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.ProcessMouseInWindow";0.001923;0.000615;0.368384;2892;2586;2723;2;2;5.82029495516326;0.002910147;0.001615;0.002461;2000;1;1;1;2000;2583;0.000615;0.368384;2586;2723;0.004;0;0;0;0;0;0;0;0;3582;2583;2583
"Initialization.AsyncUploadTimeSlicedUpdate";0.001923;0.000692;0.381769;2967;2619;3858;2;2;4.95490796898957;0.002477454;0.001846;0.002154;2000;1;1;1;2000;2583;0.000692;0.381769;2619;3858;0.003077;0;0;0;0;0;0;0;0;3582;2583;2583
"UIR.Free";0.001923;0.000692;0.036923;2989;2651;2954;4;4;3.98691498552216;0.001993458;0.001846;0.002154;2000;1;1;1;2000;2583;0.000692;0.036923;2651;2954;0.001923;0;0;0;0;0;0;0;0;3582;2583;2583
"ContentLoadFrontend.IntegrateUpdate";0.001847;0.000692;0.403;3616;2614;2856;3;3;6.73521598585648;0.003367608;0.001769;0.002153;2000;1;1;1;2000;2583;0.000692;0.403;2614;2856;0.002692;0;0;0;0;0;0;0;0;3582;2583;2583
"Inl_RenderPipeline.EndCameraRendering";0.001846;0.000692;0.127154;2744;2585;3558;6;6;3.82055394572672;0.001910277;0.001615;0.001923;2000;1;1;1;2000;2583;0.000692;0.127154;2585;3558;0.001769;0;0;0;0;0;0;0;0;3582;2583;2583
"Light2D Pass";0.001846;0.000615;0.219692;3210;2587;3350;9;9;8.56422197341453;0.004282111;0.001616;0.001923;2000;1;1;1;2000;2583;0.000615;0.219692;2587;3350;0.001846;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.XRUpdate";0.001846;0.000692;0.363384;3497;2595;3787;2;2;4.48329295782605;0.002241646;0.001616;0.001923;2000;1;1;1;2000;2583;0.000692;0.363384;2595;3787;0.002154;0;0;0;0;0;0;0;0;3582;2583;2583
"beforeCameraRender.Invoke";0.001846;0.000692;0.102385;3516;2667;3610;3;3;3.75573895632988;0.001877869;0.001769;0.001847;2000;1;1;1;2000;2583;0.000692;0.102385;2667;3610;0.002077;0;0;0;0;0;0;0;0;3582;2583;2583
"PhysicsCore2D.PhysicsWorld.WriteTransforms";0.001846;0.000692;0.567693;4290;2679;3397;4;4;5.16347394720651;0.002846458;0.001769;0.002385;2547;1;1;3;1814;2584;7.7E-05;0.565924;2602;3397;0.002999;0;0;0;0;0;0;0;0;3580;2584;2584
"PostLateUpdate.DirectorLateUpdate";0.001846;0.000384;0.276692;4326;2635;3650;2;2;4.47842597018462;0.002239213;0.001769;0.002154;2000;1;1;1;2000;2583;0.000384;0.276692;2635;3650;0.002076;0;0;0;0;0;0;0;0;3582;2583;2583
"GlobalEventQueue";0.001769;0.000616;0.241846;2765;2599;3195;3;3;3.95256892661564;0.001976284;0.001539;0.001846;2000;1;1;1;2000;2583;0.000616;0.241846;2599;3195;0.001846;0;0;0;0;0;0;0;0;3582;2583;2583
"Flush DSP connections";0.001769;0.000615;0.120307;3808;2595;4410;6;6;3.79654594580643;0.001898273;0.001538;0.001846;2000;1;1;1;2000;2583;0.000615;0.120307;2595;4410;0.001846;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.ExecuteMainThreadJobs";0.001769;0.000615;0.502154;3888;2613;3651;2;2;5.58876495918958;0.002794382;0.001539;0.001847;2000;1;1;1;2000;2583;0.000615;0.502154;2613;3651;0.002231;0;0;0;0;0;0;0;0;3582;2583;2583
"FixedUpdate.DirectorFixedUpdatePostPhysics";0.001769;0.000384;0.06377;4301;2608;4041;2;2;4.32420192100108;0.002383794;0.001539;0.00277;2547;1;1;3;1814;2584;0.000308;0.06377;2653;4041;0.004;0;0;0;0;0;0;0;0;3580;2584;2584
"FindObjectsOfType";0.001616;0.000615;0.049308;3323;2643;3781;9;9;3.61695393535774;0.001808477;0.001538;0.001846;2000;1;1;1;2000;2583;0.000615;0.049308;2643;3781;0.001846;0;0;0;0;0;0;0;0;3582;2583;2583
"Update Lights";0.001615;0.000385;0.127616;4036;2650;2872;3;3;4.45668893682887;0.002228345;0.001462;0.001923;2000;1;1;1;2000;2583;0.000385;0.127616;2650;2872;0.001538;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.UpdateAsyncInstantiate";0.001539;0.000615;0.379385;3329;2737;3750;2;2;4.83745291677769;0.002418726;0.001538;0.001616;2000;1;1;1;2000;2583;0.000615;0.379385;2737;3750;0.001769;0;0;0;0;0;0;0;0;3582;2583;2583
"Profiler.CollectGIStats";0.001539;0.000692;0.201538;3664;2592;3851;5;5;3.47754792810883;0.001738774;0.001538;0.001769;2000;1;1;1;2000;2583;0.000692;0.201538;2592;3851;0.001538;0;0;0;0;0;0;0;0;3582;2583;2583
"PreLateUpdate.DirectorUpdateAnimationBegin";0.001538;0.000307;0.029;2756;2621;3580;2;2;2.84824991808273;0.001424125;0.001308;0.001539;2000;1;1;1;2000;2583;0.000307;0.029;2621;3580;0.001231;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics2D.SyncColliderTransformChanges";0.001538;0.000538;0.25077;3989;2650;2963;5;5;3.81523892108817;0.002103219;0.001308;0.002384;2547;1;1;3;1814;2584;0.000307;0.25077;2594;2963;0.003538;0;0;0;0;0;0;0;0;3580;2584;2584
"FrameEvents.XREndFrame";0.001462;0.000615;0.55977;3729;2593;4259;4;4;3.60074790765066;0.001800374;0.001308;0.001539;2000;1;1;1;2000;2583;0.000615;0.55977;2593;4259;0.001539;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.ClearImmediateRenderers";0.001462;0.000615;0.108615;4272;2588;2768;2;2;3.16252691828413;0.001581263;0.001308;0.001539;2000;1;1;1;2000;2583;0.000615;0.108615;2588;2768;0.001538;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.PlayerSendFramePostPresent";0.001462;0.000615;0.046077;4272;2583;3729;2;2;3.00346791377524;0.001501734;0.001308;0.001539;2000;1;1;1;2000;2583;0.000615;0.046077;2583;3729;0.001307;0;0;0;0;0;0;0;0;3582;2583;2583
"Physics2D.SyncRigidbodyTransformChanges";0.001462;0.000384;0.224308;4451;2612;2915;5;5;4.05301091945148;0.002234295;0.001307;0.002308;2547;1;1;3;1814;2584;0.000307;0.223385;2606;2915;0.003461;0;0;0;0;0;0;0;0;3580;2584;2584
"CanvasUpdate.Prelayout";0.001461;0.000385;0.062692;4017;2609;4340;7;7;2.92662891958025;0.001463314;0.001307;0.001538;2000;1;1;1;2000;2583;0.000385;0.062692;2609;4340;0.001538;0;0;0;0;0;0;0;0;3582;2583;2583
"FixedUpdate.ScriptRunDelayedFixedFrameRate";0.001461;0.000307;0.393153;4086;2646;3812;2;2;3.92515092948452;0.00216381;0.00123;0.002154;2547;1;1;3;1814;2584;0.000307;0.392;2590;3812;0.003077;0;0;0;0;0;0;0;0;3580;2584;2584
"PostLateUpdate.GUIClearEvents";0.001461;0.000615;0.03223;4088;2584;3601;2;2;2.8877959252568;0.001443898;0.001231;0.001539;2000;1;1;1;2000;2583;0.000615;0.03223;2584;3601;0.001462;0;0;0;0;0;0;0;0;3582;2583;2583
"ConstraintManager::Update";0.001461;0.000615;0.1;4108;2586;3987;3;3;3.19145692384336;0.001595728;0.001231;0.001539;2000;1;1;1;2000;2583;0.000615;0.1;2586;3987;0.001231;0;0;0;0;0;0;0;0;3582;2583;2583
"PhysicsCore2D.TransformChanged";0.001308;0.000384;0.108308;3945;2601;3378;3;3;3.19097993546166;0.001759085;0.001231;0.002154;2547;1;1;3;1814;2584;0.000307;0.108308;2602;3378;0.003231;0;0;0;0;0;0;0;0;3580;2584;2584
"Profiler.FlushFileIOCounters";0.001308;0.000384;0.058769;4368;2629;4177;4;4;2.81152092450066;0.00140576;0.001231;0.001538;2000;1;1;1;2000;2583;0.000384;0.058769;2629;4177;0.00123;0;0;0;0;0;0;0;0;3582;2583;2583
"RenderTarget.GrabPixels";0.001307;0.000923;0.034154;2851;2641;3601;6;6;0.271229997801129;0.002039323;0.001231;0.001462;133;1;1;1;133;2596;0.000923;0.034154;2641;3601;0;0;0;0;0;0;0;0;0;3586;2596;2596
"Initialization.XREarlyUpdate";0.001307;0.000384;0.003308;3296;2670;3358;2;2;2.61612093204167;0.00130806;0.00123;0.001462;2000;1;1;1;2000;2583;0.000384;0.003308;2670;3358;0.001846;0;0;0;0;0;0;0;0;3582;2583;2583
"SceneNodesInitJob";0.001307;0.000615;0.002384;3379;2584;2873;12;12;0.447671989095397;0.001305166;0.001231;0.001462;343;1;1;1;343;2584;0.000615;0.002384;2584;2873;0;0;0;0;0;0;0;0;0;3455;2584;2584
"PostLateUpdate.TriggerEndOfFrameCallbacks";0.001307;0.000615;0.297923;3994;2584;3682;2;2;3.02407292684074;0.001512036;0.001231;0.001462;2000;1;1;1;2000;2583;0.000615;0.297923;2584;3682;0.001231;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.ScriptRunDelayedDynamicFrameRate";0.001231;0.000307;0.049462;2702;2609;2881;2;2;2.67444695645827;0.001337223;0.001;0.001307;2000;1;1;1;2000;2583;0.000307;0.049462;2609;2881;0.001231;0;0;0;0;0;0;0;0;3582;2583;2583
"RenderTexture.GarbageCollectTemporary";0.001231;0.000615;0.412923;3193;2584;3537;5;5;3.38924794364721;0.001694624;0.001;0.001308;2000;1;1;1;2000;2583;0.000615;0.412923;2584;3537;0.001923;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.SortingGroupsUpdate";0.001231;0.000384;0.047;3829;2639;4196;2;2;2.97868493708665;0.001489342;0.001231;0.001308;2000;1;1;1;2000;2583;0.000384;0.047;2639;4196;0.001462;0;0;0;0;0;0;0;0;3582;2583;2583
"PreLateUpdate.DirectorUpdateAnimationEnd";0.001231;0.000384;0.048;4091;2586;3983;2;2;2.57662492967211;0.001288312;0.001231;0.001308;2000;1;1;1;2000;2583;0.000384;0.048;2586;3983;0.00123;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.InputEndFrame";0.001231;0.000384;0.112077;4330;2609;4177;2;2;2.69869793576072;0.001349349;0.00123;0.001462;2000;1;1;1;2000;2583;0.000384;0.112077;2609;4177;0.001231;0;0;0;0;0;0;0;0;3582;2583;2583
"Graphics.DrawProcedural";0.00123;0.000307;0.148846;2802;2611;3129;9;9;5.65455295777065;0.002827276;0.001;0.001231;2000;1;1;1;2000;2583;0.000307;0.148846;2611;3129;0.001231;0;0;0;0;0;0;0;0;3582;2583;2583
"CleanUp.TextRenderingGarbageCollect";0.00123;0.000385;0.351692;4033;2627;2869;5;5;2.87494995328598;0.001437475;0.001;0.001231;2000;1;1;1;2000;2583;0.000385;0.351692;2627;2869;0.001923;0;0;0;0;0;0;0;0;3582;2583;2583
"Preload Single Step";0.001154;0.000307;0.036616;2749;2684;4181;6;6;2.6240169738594;0.001312008;0.000924;0.001231;2000;1;1;1;2000;2583;0.000307;0.036616;2684;4181;0.001308;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.UnityWebRequestUpdate";0.001154;0.000384;0.390461;3688;2624;4541;2;2;3.96940496750176;0.001984702;0.001;0.001231;2000;1;1;1;2000;2583;0.000384;0.390461;2624;4541;0.001308;0;0;0;0;0;0;0;0;3582;2583;2583
"PreUpdate.SendMouseEvents";0.001153;0.000307;0.102384;3196;2614;4354;2;2;2.54271696932847;0.001271358;0.000923;0.001231;2000;1;1;1;2000;2583;0.000307;0.102384;2614;4354;0.00123;0;0;0;0;0;0;0;0;3582;2583;2583
"PostLateUpdate.ShaderHandleErrors";0.001;0.000307;0.053462;3500;2587;4167;2;2;2.1947089676105;0.001097354;0.000923;0.00123;2000;1;1;1;2000;2583;0.000307;0.053462;2587;4167;0.000923;0;0;0;0;0;0;0;0;3582;2583;2583
"RenderingCommandBuffer.PrepareKeywords";0.001;0.000307;0.044692;4062;2589;2868;9;9;2.25014896696666;0.001125074;0.000923;0.001231;2000;1;1;1;2000;2583;0.000307;0.044692;2589;2868;0.001154;0;0;0;0;0;0;0;0;3582;2583;2583
"EarlyUpdate.UpdateInputManager";0.001;0.000307;0.037615;4131;2619;3414;2;2;2.25104596579331;0.001125523;0.000923;0.001231;2000;1;1;1;2000;2583;0.000307;0.037615;2619;3414;0.001231;0;0;0;0;0;0;0;0;3582;2583;2583
"FixedUpdate.DirectorFixedSampleTime";0.000924;0.000307;0.065231;3573;2620;4273;2;2;2.19329595883028;0.001209094;0.000846;0.001231;2547;1;1;3;1814;2584;0;0.064615;2594;4273;0.001769;0;0;0;0;0;0;0;0;3580;2584;2584
"PreLateUpdate.DirectorDeferredEvaluate";0.000923;0.000307;0.033615;3018;2588;3662;2;2;1.83222496919916;0.0009161125;0.000693;0.000923;2000;1;1;1;2000;2583;0.000307;0.033615;2588;3662;0.000847;0;0;0;0;0;0;0;0;3582;2583;2583
